price,amount,side
84.617,2.5312,bid
84.612,10.302605,bid
84.608,2.5312,bid
84.585,2.5312,bid
84.58,703.468586,bid
84.567,2.5312,bid
84.558,2.5312,bid
84.549,2.5312,bid
84.539,2.5312,bid
84.533,82.45041,bid
84.521,2.5312,bid
84.512,82.646539,bid
84.494,2.5312,bid
84.488,3.954277,bid
84.486,11.4,bid
85.239,83.185893,ask
85.231,2.5312,ask
85.186,2.5312,ask
85.184,92.472344,ask
85.177,2.5312,ask
85.168,2.5312,ask
85.159,2.5312,ask
85.15,2.5312,ask
85.142,83.616287,ask
85.141,2.5312,ask
85.125,666.358108,ask
85.123,2.5312,ask
85.114,2.5312,ask
85.105,2.5312,ask
85.069,605.332213,ask
85.064,2.5312,ask
85.046,2.5312,ask
85.037,2.5312,ask
85.028,81.810859,ask
85.026,316.094169,ask
85.019,2.5312,ask
85.015,117.923017,ask
85.01,2.5312,ask
85.0,204.13914,ask
84.992,2.5312,ask
84.982,77.161116,ask
84.969,2.5312,ask
84.963,6.819999,ask
84.96,2.5312,ask
84.943,78.374707,ask
84.936,2.5312,ask
84.932,81.655656,ask
84.92,2.5312,ask
84.901,28.29,ask
84.898,2.5312,ask
84.894,0.564,ask
84.889,2.5312,ask
84.865,2.5312,ask
84.862,117.923017,ask
84.856,2.5312,ask
84.85,0.846,ask
84.843,2.5312,ask
84.837,20.413914,ask
84.832,2.5312,ask
84.831,2.0,ask
84.827,10.632,ask
84.824,29.480754,ask
84.823,2.5312,ask
84.82,1.210741,ask
84.809,2.5312,ask
84.795,3.783981,bid
84.792,1.020696,bid
84.785,2.5312,bid
84.784,29.480754,bid
84.776,0.846,bid
84.767,2.5312,bid
84.76,0.846,bid
84.758,2.5312,bid
84.756,600.0,bid
84.754,29.128957,bid
84.749,2.5312,bid
84.742,117.923017,bid
84.74,2.5312,bid
84.729,11.634,bid
84.728,81.655656,bid
84.723,2.5312,bid
84.715,0.564,bid
84.714,2.5312,bid
84.705,2.5312,bid
84.696,2.5312,bid
84.667,2.5312,bid
84.66,204.13914,bid
84.658,2.5312,bid
84.652,66.886265,bid
84.649,72.285262,bid
84.635,2.5312,bid
84.628,28.291,bid
84.626,2.5312,bid
84.617,2.5312,bid
84.612,10.302605,bid
84.608,2.5312,bid
84.599,2.5312,bid
84.592,117.923017,bid
84.585,2.5312,bid
84.576,2.5312,bid
84.567,2.5312,bid
84.561,83.071485,bid
84.558,2.5312,bid
84.553,584.993414,bid
84.549,2.5312,bid
84.547,314.052383,bid
84.539,2.5312,bid
84.521,2.5312,bid
84.497,608.607454,bid
84.494,2.5312,bid
84.488,3.954277,bid
84.486,11.4,bid
84.485,2.5312,bid
84.473,81.970984,bid
84.467,2.5312,bid
85.168,2.5312,ask
85.159,2.5312,ask
85.15,2.5312,ask
85.141,2.5312,ask
85.123,85.717093,ask
85.117,83.872344,ask
85.114,2.5312,ask
85.105,2.5312,ask
85.072,83.616287,ask
85.066,597.566927,ask
85.064,2.5312,ask
85.037,2.5312,ask
85.028,2.5312,ask
85.019,2.5312,ask
85.009,588.327706,ask
84.996,2.5312,ask
84.987,2.5312,ask
84.978,2.5312,ask
84.969,2.5312,ask
84.966,354.440305,ask
84.96,2.5312,ask
84.945,2.5312,ask
84.929,2.5312,ask
84.92,2.5312,ask
84.888,118.073057,ask
84.883,2.5312,ask
84.88,28.309,ask
84.866,2.5312,ask
84.864,204.42777,ask
84.861,76.194924,ask
84.857,2.5312,ask
84.856,79.279659,ask
84.847,2.5312,ask
84.845,70.405581,ask
84.838,2.5312,ask
84.815,2.5312,ask
84.814,9.844496,ask
84.805,2.5312,ask
84.796,84.302308,ask
84.786,2.5312,ask
84.777,2.5312,ask
84.761,2.5312,ask
84.754,118.073058,ask
84.751,2.5312,ask
84.73,10.672,ask
84.724,2.5312,ask
84.723,20.442777,ask
84.716,29.518264,ask
84.712,1.260828,ask
84.708,2.5312,ask
84.699,3.742928,bid
84.696,2.5312,bid
84.684,1.022139,bid
84.679,8.519791,bid
84.676,2.5312,bid
84.675,29.518264,bid
84.671,11.637,bid
84.658,2.5312,bid
84.657,20.442777,bid
84.649,2.5312,bid
84.641,600.0,bid
84.64,2.5312,bid
84.634,120.073058,bid
84.633,2.0,bid
84.631,2.5312,bid
84.617,2.5312,bid
84.608,2.5312,bid
84.599,2.5312,bid
84.594,28.307,bid
84.592,81.771108,bid
84.59,2.5312,bid
84.576,2.5312,bid
84.574,76.405184,bid
84.567,2.5312,bid
84.563,68.965505,bid
84.562,7.837535,bid
84.558,2.5312,bid
84.549,2.5312,bid
84.539,2.5312,bid
84.534,83.071485,bid
84.53,2.5312,bid
84.524,204.42777,bid
84.521,2.5312,bid
84.512,2.5312,bid
84.511,350.976087,bid
84.503,2.5312,bid
84.494,2.5312,bid
84.488,3.954277,bid
84.485,2.5312,bid
84.482,82.45041,bid
84.476,2.5312,bid
84.469,118.065638,bid
84.467,2.5312,bid
84.449,558.456735,bid
84.44,2.5312,bid
84.434,188.152991,bid
84.433,82.646539,bid
84.413,2.5312,bid
84.387,691.772412,bid
84.386,2.5312,bid
85.186,2.5312,ask
85.177,2.5312,ask
85.168,2.5312,ask
85.159,2.5312,ask
85.15,2.5312,ask
85.141,2.5312,ask
85.123,85.717093,ask
85.114,2.5312,ask
85.105,2.5312,ask
85.084,665.330487,ask
85.082,2.5312,ask
85.078,8.6,ask
85.073,2.5312,ask
85.072,83.616287,ask
85.064,2.5312,ask
85.037,2.5312,ask
85.028,2.5312,ask
85.027,565.205934,ask
85.019,2.5312,ask
85.011,83.872344,ask
85.005,2.5312,ask
84.996,2.5312,ask
84.984,325.597246,ask
84.978,2.5312,ask
84.963,117.969664,ask
84.96,2.5312,ask
84.94,67.416016,ask
84.938,2.5312,ask
84.932,102.167696,ask
84.929,2.5312,ask
84.897,65.970338,ask
84.893,2.5312,ask
84.886,28.306,ask
84.866,2.5312,ask
84.865,0.564,ask
84.864,25.541924,ask
84.863,7.633801,ask
84.857,2.5312,ask
84.855,79.843659,ask
84.835,2.5312,ask
84.83,117.969226,ask
84.826,2.5312,ask
84.815,10.893,ask
84.811,0.846,ask
84.804,2.5312,ask
84.799,25.541924,ask
84.794,3.770108,ask
84.792,29.490089,ask
84.789,0.846,ask
84.782,2.5312,ask
84.768,2.5312,bid
84.763,1.299269,bid
84.754,29.49009,bid
84.752,2.5312,bid
84.75,2.521997,bid
84.745,11.638,bid
84.744,25.541924,bid
84.739,2.5312,bid
84.73,2.5312,bid
84.72,4.0,bid
84.719,2.5312,bid
84.715,600.0,bid
84.704,117.969665,bid
84.703,3.3772,bid
84.694,5.053197,bid
84.69,83.071485,bid
84.689,28.307,bid
84.682,2.5312,bid
84.679,8.519791,bid
84.667,2.5312,bid
84.66,25.541924,bid
84.657,0.846,bid
84.649,0.564,bid
84.64,2.5312,bid
84.631,2.5312,bid
84.62,68.148157,bid
84.617,2.5312,bid
84.616,82.45041,bid
84.611,68.70999,bid
84.599,2.5312,bid
84.592,102.167696,bid
84.591,0.564,bid
84.59,2.5312,bid
84.577,60.0,bid
84.576,85.177739,bid
84.567,355.32322,bid
84.562,7.837535,bid
84.549,2.5312,bid
84.545,117.986814,bid
84.539,2.5312,bid
84.53,2.5312,bid
84.524,584.456989,bid
84.521,2.5312,bid
84.512,84.502184,bid
84.503,2.5312,bid
84.494,2.5312,bid
84.488,3.954277,bid
84.485,2.5312,bid
84.476,2.5312,bid
84.468,602.872773,bid
85.61,107.424156,ask
85.519,2.5312,ask
85.515,698.775673,ask
85.51,2.5312,ask
85.507,0.004708,ask
85.456,2.5312,ask
85.449,1.225563,ask
85.447,2.5312,ask
85.436,190.495642,ask
85.429,2.5312,ask
85.42,2.5312,ask
85.374,3.933698,ask
85.366,2.5312,ask
85.351,2.5312,ask
85.35,650.846682,ask
85.342,2.5312,ask
85.308,2.5312,ask
85.3,83.185893,ask
85.299,2.5312,ask
85.285,83.616287,ask
85.284,2.5312,ask
85.242,83.872344,ask
85.234,2.5312,ask
85.219,670.416988,ask
85.201,2.5312,ask
85.185,117.694461,ask
85.183,2.5312,ask
85.18,300.417811,ask
85.174,10.126107,ask
85.156,2.5312,ask
85.152,78.518267,ask
85.138,2.5312,ask
85.136,202.95404,ask
85.132,66.370002,ask
85.129,2.5312,ask
85.068,81.745616,ask
85.066,2.5312,ask
85.049,79.279659,ask
85.041,2.5312,ask
85.033,117.679682,ask
85.027,0.846,ask
85.023,2.5312,ask
85.015,20.295404,ask
85.007,2.5312,ask
85.002,28.233,ask
84.998,2.5312,ask
84.989,31.951885,ask
84.982,1.270124,ask
84.974,11.467,ask
84.971,1.281646,ask
84.97,3.847893,bid
84.958,1.01477,bid
84.95,29.420685,bid
84.949,2.5312,bid
84.947,0.846,bid
84.942,600.0,bid
84.941,8.337417,bid
84.939,0.846,bid
84.931,2.5312,bid
84.926,20.295404,bid
84.915,2.5312,bid
84.913,117.679682,bid
84.907,0.564,bid
84.888,2.5312,bid
84.871,11.611,bid
84.87,2.5312,bid
84.864,81.181616,bid
84.859,2.5312,bid
84.854,157.237008,bid
84.849,82.45041,bid
84.843,2.5312,bid
84.837,73.620398,bid
84.834,2.5312,bid
84.832,9.477673,bid
84.825,2.5312,bid
84.816,2.5312,bid
84.807,85.177739,bid
84.798,30.7612,bid
84.796,202.95404,bid
84.789,2.5312,bid
84.777,329.505311,bid
84.775,2.5312,bid
84.769,117.685863,bid
84.739,2.5312,bid
84.734,633.304161,bid
84.703,2.5312,bid
84.675,660.939082,bid
84.667,2.5312,bid
84.66,1.0,bid
84.652,81.970984,bid
84.649,2.5312,bid
84.57,188.152991,bid
84.568,2.5312,bid
84.491,717.746799,bid
84.488,3.954277,bid
84.427,961.439904,bid
84.383,105.969534,bid
84.25,10.06,bid
84.216,2836.676478,bid
84.209,2088.386642,bid
86.719,3.872687,ask
86.625,1177.335624,ask
86.603,1.456363,ask
86.477,1.210992,ask
86.441,53.766558,ask
86.268,3.91324,ask
86.227,1.235429,ask
86.161,17.3,ask
86.043,0.078,ask
85.962,1.218248,ask
85.937,53.957239,ask
85.83,0.76,ask
85.644,2090.850856,ask
85.61,107.424156,ask
85.507,0.004708,ask
85.456,2.5312,ask
85.449,1.225563,ask
85.447,2.5312,ask
85.436,190.495642,ask
85.429,2.5312,ask
85.42,2.5312,ask
85.375,2.5312,ask
85.374,3.933698,ask
85.366,2.5312,ask
85.3,83.185893,ask
85.299,2.5312,ask
85.285,83.616287,ask
85.284,2.5312,ask
85.242,83.872344,ask
85.234,2.5312,ask
85.131,117.762717,ask
85.12,2.5312,ask
85.068,203.88941,ask
85.05,2.5312,ask
85.007,2.5312,ask
85.0,81.555764,ask
84.998,2.5312,ask
84.997,79.279659,ask
84.996,0.564,ask
84.979,2.5312,ask
84.976,117.743759,ask
84.97,2.5312,ask
84.964,39.322336,ask
84.963,20.388941,ask
84.961,2.5312,ask
84.959,0.846,ask
84.947,2.5312,ask
84.938,30.28194,ask
84.925,2.5312,ask
84.909,12.667516,ask
84.908,3.550647,bid
84.9,29.44001,bid
84.898,1.217458,bid
84.889,2.5312,bid
84.886,20.388941,bid
84.883,0.846,bid
84.88,2.5312,bid
84.873,0.846,bid
84.871,600.0,bid
84.861,2.5312,bid
84.856,117.743759,bid
84.852,2.5312,bid
84.845,0.564,bid
84.843,85.602685,bid
84.84,0.564,bid
84.837,8.008255,bid
84.825,2.5312,bid
84.821,82.45041,bid
84.819,11.614,bid
84.798,2.5312,bid
84.796,81.555764,bid
84.78,2.5312,bid
84.772,28.261,bid
84.757,2.5312,bid
84.748,2.5312,bid
84.739,2.5312,bid
84.732,9.932784,bid
84.73,2.5312,bid
84.728,203.88941,bid
84.721,2.5312,bid
84.72,82.646539,bid
84.715,117.762717,bid
84.712,2.5312,bid
84.703,2.5312,bid
84.694,2.5312,bid
84.685,2.5312,bid
84.667,2.5312,bid
84.66,1.0,bid
84.658,2.5312,bid
84.652,81.970984,bid
84.649,2.5312,bid
84.64,2.5312,bid
84.631,2.5312,bid
84.57,188.152991,bid
84.568,2.5312,bid
84.505,2.5312,bid
84.488,3.954277,bid
84.487,2.5312,bid
84.469,2.5312,bid
84.383,105.969534,bid
85.429,998.134041,ask
85.375,2.5312,ask
85.374,3.933698,ask
85.366,2.5312,ask
85.332,190.495642,ask
85.308,2.5312,ask
85.3,83.185893,ask
85.299,2.5312,ask
85.284,2.5312,ask
85.282,717.969942,ask
85.21,2.5312,ask
85.206,83.616287,ask
85.201,2.5312,ask
85.165,2.5312,ask
85.156,2.5312,ask
85.155,83.872344,ask
85.138,2.5312,ask
85.12,613.104799,ask
85.104,2.5312,ask
85.077,2.5312,ask
85.062,557.475573,ask
85.05,2.5312,ask
85.025,2.5312,ask
85.019,459.582223,ask
85.007,2.5312,ask
85.0,204.19725,ask
84.998,2.5312,ask
84.975,73.887031,ask
84.965,2.5312,ask
84.956,2.5312,ask
84.955,7.424,ask
84.947,2.5312,ask
84.946,65.599689,ask
84.934,2.5312,ask
84.932,81.6789,ask
84.925,2.5312,ask
84.899,2.5312,ask
84.878,2.5312,ask
84.877,79.279659,ask
84.869,117.886212,ask
84.866,2.5312,ask
84.863,28.28,ask
84.857,2.5312,ask
84.849,20.419725,ask
84.848,2.5312,ask
84.839,2.5312,ask
84.831,29.471553,ask
84.822,2.5312,ask
84.807,3.844753,ask
84.802,11.331,ask
84.801,1.020986,bid
84.794,1.280973,bid
84.792,2.5312,bid
84.791,29.471553,bid
84.78,2.5312,bid
84.774,20.419725,bid
84.771,602.5312,bid
84.762,2.5312,bid
84.753,2.5312,bid
84.749,117.886212,bid
84.74,8.703949,bid
84.739,2.5312,bid
84.732,82.45041,bid
84.73,2.5312,bid
84.728,81.6789,bid
84.724,11.616,bid
84.721,2.5312,bid
84.72,83.071485,bid
84.712,2.5312,bid
84.703,2.5312,bid
84.697,76.152039,bid
84.694,2.5312,bid
84.685,2.5312,bid
84.682,7.292111,bid
84.667,2.5312,bid
84.66,233.46725,bid
84.659,82.646539,bid
84.658,2.5312,bid
84.655,73.831387,bid
84.649,2.5312,bid
84.64,2.5312,bid
84.631,2.5312,bid
84.611,316.565517,bid
84.604,120.434178,bid
84.595,2.5312,bid
84.577,2.5312,bid
84.576,81.970984,bid
84.568,622.551556,bid
84.505,2.5312,bid
84.495,615.778065,bid
84.488,3.954277,bid
84.487,2.5312,bid
84.469,2.5312,bid
84.462,188.152991,bid
84.433,2.5312,bid
84.383,105.969534,bid
84.379,2.5312,bid
84.348,669.083377,bid
84.25,10.06,bid
84.201,971.896559,bid
86.043,0.078,ask
85.962,1.218248,ask
85.83,0.76,ask
85.704,53.957239,ask
85.683,2179.774428,ask
85.63,2091.48111,ask
85.507,0.004708,ask
85.472,949.904367,ask
85.449,1.225563,ask
85.441,107.424156,ask
85.374,3.933698,ask
85.327,2.5312,ask
85.325,684.962117,ask
85.291,2.5312,ask
85.283,8.7,ask
85.237,2.5312,ask
85.229,190.495642,ask
85.219,2.5312,ask
85.183,83.185893,ask
85.174,2.5312,ask
85.161,695.831123,ask
85.156,2.5312,ask
85.105,612.250349,ask
85.104,86.147487,ask
85.086,2.5312,ask
85.077,120.337544,ask
85.068,206.53917,ask
85.062,304.9157,ask
85.059,2.5312,ask
85.022,83.872344,ask
85.019,2.5312,ask
85.018,65.319228,ask
85.012,77.344373,ask
85.01,2.5312,ask
85.0,81.603188,ask
84.992,2.5312,ask
84.942,0.564,ask
84.937,117.827122,ask
84.935,0.564,ask
84.934,2.5312,ask
84.931,79.279659,ask
84.923,2.5312,ask
84.918,35.662476,ask
84.914,2.5312,ask
84.908,20.400797,ask
84.899,29.45678,ask
84.898,2.5312,ask
84.897,0.846,ask
84.889,0.846,ask
84.88,3.793034,ask
84.869,2.5312,bid
84.865,1.02004,bid
84.86,2.5312,bid
84.859,30.714315,bid
84.84,2.5312,bid
84.837,20.400797,bid
84.834,600.0,bid
84.823,7.927981,bid
84.822,2.5312,bid
84.814,117.827122,bid
84.812,2.5312,bid
84.808,0.846,bid
84.803,2.5312,bid
84.796,81.603188,bid
84.777,2.5312,bid
84.764,0.564,bid
84.762,83.071485,bid
84.759,2.5312,bid
84.751,0.564,bid
84.729,2.5312,bid
84.728,204.00797,bid
84.72,2.5312,bid
84.711,79.795469,bid
84.706,28.274,bid
84.695,2.5312,bid
84.694,75.481879,bid
84.665,2.5312,bid
84.662,117.806344,bid
84.66,1.0,bid
84.656,2.5312,bid
84.65,359.21761,bid
84.613,2.5312,bid
84.607,639.865057,bid
84.604,2.5312,bid
84.603,82.45041,bid
84.586,2.5312,bid
84.578,82.646539,bid
84.577,2.5312,bid
84.559,2.5312,bid
84.552,6.432013,bid
84.551,597.958927,bid
84.55,2.5312,bid
84.549,60.0,bid
84.541,2.5312,bid
84.523,2.5312,bid
84.514,84.502184,bid
84.505,2.5312,bid
84.496,2.5312,bid
84.488,3.954277,bid
84.487,2.5312,bid
85.704,53.957239,ask
85.628,8.7,ask
85.545,860.576201,ask
85.507,0.004708,ask
85.449,1.225563,ask
85.444,2.5312,ask
85.441,107.424156,ask
85.399,2.5312,ask
85.397,782.600646,ask
85.374,3.933698,ask
85.363,2.5312,ask
85.333,190.495642,ask
85.3,2.5312,ask
85.297,688.364681,ask
85.291,2.5312,ask
85.284,8.6,ask
85.237,2.5312,ask
85.233,560.215373,ask
85.228,2.5312,ask
85.201,2.5312,ask
85.196,117.654731,ask
85.192,2.5312,ask
85.184,353.779396,ask
85.183,85.717093,ask
85.174,2.5312,ask
85.163,83.616287,ask
85.149,2.5312,ask
85.136,203.34982,ask
85.132,79.760249,ask
85.131,2.5312,ask
85.127,76.0734,ask
85.122,2.5312,ask
85.104,2.5312,ask
85.098,83.872344,ask
85.095,2.5312,ask
85.094,79.279659,ask
85.068,83.871128,ask
85.061,28.236,ask
85.059,2.5312,ask
85.048,117.640497,ask
85.041,0.564,ask
85.04,0.564,ask
85.037,2.5312,ask
85.018,20.334982,ask
85.017,7.376722,ask
85.012,2.5312,ask
85.004,31.107174,ask
85.003,2.5312,ask
84.988,1.223076,ask
84.979,11.145,ask
84.978,2.5312,bid
84.974,1.016749,bid
84.97,1.311666,bid
84.964,29.415174,bid
84.959,2.5312,bid
84.946,20.334982,bid
84.944,2.5312,bid
84.934,600.0,bid
84.932,0.846,bid
84.931,0.846,bid
84.927,2.5312,bid
84.923,117.640497,bid
84.915,2.5312,bid
84.902,11.611,bid
84.897,2.5312,bid
84.896,0.564,bid
84.894,0.564,bid
84.888,83.071485,bid
84.873,2.5312,bid
84.864,83.871128,bid
84.855,2.5312,bid
84.849,77.498103,bid
84.846,2.5312,bid
84.841,28.235,bid
84.831,2.5312,bid
84.826,77.86832,bid
84.823,7.927981,bid
84.822,2.5312,bid
84.813,2.5312,bid
84.803,2.5312,bid
84.796,203.34982,bid
84.794,2.5312,bid
84.778,117.640497,bid
84.776,2.5312,bid
84.767,2.5312,bid
84.729,2.5312,bid
84.725,305.102491,bid
84.721,60.0,bid
84.686,2.5312,bid
84.682,668.330078,bid
84.665,2.5312,bid
84.66,1.0,bid
84.656,2.5312,bid
84.626,652.495671,bid
84.62,2.5312,bid
84.616,11.4,bid
84.604,2.5312,bid
84.603,82.45041,bid
84.586,2.5312,bid
84.578,82.646539,bid
85.628,8.7,ask
85.603,873.035771,ask
85.507,0.004708,ask
85.462,2.5312,ask
85.456,787.983636,ask
85.449,1.225563,ask
85.444,2.5312,ask
85.441,107.424156,ask
85.435,2.5312,ask
85.374,3.933698,ask
85.363,2.5312,ask
85.333,190.495642,ask
85.3,2.5312,ask
85.292,677.6943,ask
85.291,2.5312,ask
85.284,8.6,ask
85.282,2.5312,ask
85.259,83.185893,ask
85.246,2.5312,ask
85.237,2.5312,ask
85.235,617.964971,ask
85.228,2.5312,ask
85.219,2.5312,ask
85.201,2.5312,ask
85.183,353.753856,ask
85.174,2.5312,ask
85.169,83.616287,ask
85.167,117.680071,ask
85.149,2.5312,ask
85.144,150.964665,ask
85.14,2.5312,ask
85.136,203.21003,ask
85.131,2.5312,ask
85.129,83.872344,ask
85.104,2.5312,ask
85.077,79.279659,ask
85.075,28.23,ask
85.068,83.815212,ask
85.063,7.487414,ask
85.059,2.5312,ask
85.043,2.5312,ask
85.023,117.68007,ask
85.021,2.5312,ask
85.012,0.846,ask
85.011,20.321003,ask
84.996,2.5312,ask
84.981,29.422916,ask
84.975,2.5312,ask
84.974,1.267385,ask
84.966,11.06,ask
84.963,1.261856,bid
84.947,1.01605,bid
84.941,29.422095,bid
84.939,0.846,bid
84.93,2.5312,bid
84.928,20.321003,bid
84.921,2.5312,bid
84.912,2.5312,bid
84.903,603.0952,bid
84.902,117.68838,bid
84.873,2.5312,bid
84.869,11.608,bid
84.864,83.815212,bid
84.858,83.071485,bid
84.855,2.5312,bid
84.831,2.5312,bid
84.826,28.226,bid
84.823,7.927981,bid
84.822,2.5312,bid
84.808,71.613277,bid
84.804,2.5312,bid
84.796,203.21003,bid
84.795,2.5312,bid
84.776,2.5312,bid
84.774,343.929645,bid
84.767,2.5312,bid
84.751,117.680071,bid
84.729,2.5312,bid
84.727,671.493956,bid
84.686,2.5312,bid
84.677,2.5312,bid
84.671,799.246844,bid
84.665,2.5312,bid
84.66,1.0,bid
84.651,11.4,bid
84.647,2.5312,bid
84.595,2.5312,bid
84.59,71.4,bid
84.586,2.5312,bid
84.578,82.646539,bid
84.559,2.5312,bid
84.552,6.432013,bid
84.523,2.5312,bid
84.514,84.502184,bid
84.506,794.186806,bid
84.496,2.5312,bid
84.488,3.954277,bid
84.433,2.5312,bid
84.429,188.152991,bid
84.397,2.5312,bid
85.704,53.957239,ask
85.584,895.93802,ask
85.507,0.004708,ask
85.462,2.5312,ask
85.449,1.225563,ask
85.444,2.5312,ask
85.441,107.424156,ask
85.437,706.695086,ask
85.435,2.5312,ask
85.379,8.7,ask
85.374,3.933698,ask
85.363,2.5312,ask
85.333,190.495642,ask
85.3,2.5312,ask
85.272,624.743166,ask
85.264,2.5312,ask
85.259,83.185893,ask
85.255,2.5312,ask
85.216,640.058063,ask
85.194,2.5312,ask
85.185,2.5312,ask
85.181,8.6,ask
85.176,2.5312,ask
85.173,315.427486,ask
85.167,2.5312,ask
85.14,2.5312,ask
85.136,203.33534,ask
85.135,201.335991,ask
85.134,83.872344,ask
85.131,2.5312,ask
85.129,69.871451,ask
85.113,2.5312,ask
85.112,68.360256,ask
85.104,2.5312,ask
85.068,83.865336,ask
85.063,7.487414,ask
85.059,2.5312,ask
85.049,79.279659,ask
85.032,2.5312,ask
85.03,28.234,ask
85.023,2.5312,ask
85.005,2.5312,ask
85.001,117.719704,ask
84.983,22.864734,ask
84.974,2.5312,ask
84.958,2.5312,ask
84.951,29.429926,ask
84.945,2.5312,ask
84.942,1.208829,ask
84.936,10.959,ask
84.931,2.5312,bid
84.93,1.232537,bid
84.925,1.016677,bid
84.918,2.5312,bid
84.912,29.429926,bid
84.909,2.5312,bid
84.898,2.5312,bid
84.894,20.333534,bid
84.891,9.180771,bid
84.889,2.5312,bid
84.888,0.846,bid
84.887,0.846,bid
84.885,600.0,bid
84.88,2.5312,bid
84.879,11.611,bid
84.875,117.719704,bid
84.87,2.5312,bid
84.861,2.5312,bid
84.852,3.0952,bid
84.85,0.564,bid
84.847,83.071485,bid
84.834,2.5312,bid
84.825,2.5312,bid
84.816,2.5312,bid
84.81,65.484986,bid
84.804,2.5312,bid
84.796,81.334136,bid
84.777,2.5312,bid
84.773,28.235,bid
84.768,2.5312,bid
84.759,2.5312,bid
84.751,74.213118,bid
84.75,7.5312,bid
84.741,2.5312,bid
84.728,203.33534,bid
84.72,2.5312,bid
84.719,655.372266,bid
84.715,117.720851,bid
84.711,2.5312,bid
84.707,324.57418,bid
84.702,2.5312,bid
84.701,82.45041,bid
84.665,2.5312,bid
84.663,611.459265,bid
84.66,1.0,bid
84.658,82.646539,bid
84.559,2.5312,bid
84.552,6.432013,bid
84.55,2.5312,bid
84.531,188.152991,bid
85.684,190.495642,ask
85.678,2.5312,ask
85.669,2.5312,ask
85.655,83.185893,ask
85.651,2.5312,ask
85.642,2.5312,ask
85.641,0.004613,ask
85.624,2.5312,ask
85.615,2.5312,ask
85.606,2.5312,ask
85.597,2.5312,ask
85.588,2.5312,ask
85.585,592.08884,ask
85.579,2.5312,ask
85.57,2.5312,ask
85.552,2.5312,ask
85.543,2.5312,ask
85.534,2.5312,ask
85.528,590.174476,ask
85.525,86.147487,ask
85.516,2.5312,ask
85.485,344.251274,ask
85.482,83.872344,ask
85.476,2.5312,ask
85.462,10.624089,ask
85.458,2.5312,ask
85.45,117.311008,ask
85.449,3.756763,ask
85.44,2.5312,ask
85.435,69.107648,ask
85.429,2.5312,ask
85.408,201.94724,ask
85.402,2.5312,ask
85.401,67.209808,ask
85.393,2.5312,ask
85.34,80.778896,ask
85.339,79.279659,ask
85.335,2.5312,ask
85.306,117.297129,ask
85.305,2.5312,ask
85.302,0.564,ask
85.3,28.151,ask
85.296,2.5312,ask
85.292,20.194724,ask
85.278,2.5312,ask
85.269,0.846,ask
85.267,29.324282,ask
85.26,2.5312,ask
85.257,1.279619,ask
85.247,11.577,ask
85.246,1.305343,bid
85.242,2.5312,bid
85.236,1.009736,bid
85.228,2.5312,bid
85.227,29.324282,bid
85.224,600.0,bid
85.219,2.5312,bid
85.209,20.194724,bid
85.205,2.5312,bid
85.203,0.846,bid
85.198,11.577,bid
85.182,117.297129,bid
85.181,2.5312,bid
85.171,0.564,bid
85.143,2.5312,bid
85.136,80.778896,bid
85.129,2.5312,bid
85.127,8.00538,bid
85.11,83.071485,bid
85.102,2.5312,bid
85.095,79.803763,bid
85.093,30.6812,bid
85.086,9.522903,bid
85.075,2.5312,bid
85.069,82.45041,bid
85.068,201.94724,bid
85.061,2.5312,bid
85.056,69.33222,bid
85.052,2.5312,bid
85.046,82.646539,bid
85.03,2.5312,bid
85.029,117.310477,bid
85.012,2.5312,bid
85.011,298.705034,bid
85.003,2.5312,bid
84.986,2.5312,bid
84.985,81.970984,bid
84.97,2.5312,bid
84.962,581.575276,bid
84.958,2.5312,bid
84.949,2.5312,bid
84.94,2.5312,bid
84.93,3.933698,bid
84.913,2.5312,bid
84.904,2.5312,bid
84.897,11.4,bid
84.896,598.232005,bid
84.895,2.5312,bid
84.893,188.152991,bid
84.886,2.5312,bid
85.579,2.5312,ask
85.532,83.185893,ask
85.525,2.5312,ask
85.516,2.5312,ask
85.503,2.5312,ask
85.485,2.5312,ask
85.481,683.261266,ask
85.476,86.403544,ask
85.463,83.616287,ask
85.458,2.5312,ask
85.449,3.756763,ask
85.44,2.5312,ask
85.429,2.5312,ask
85.411,2.5312,ask
85.402,2.5312,ask
85.393,2.5312,ask
85.362,2.5312,ask
85.344,2.5312,ask
85.335,2.5312,ask
85.321,2.5312,ask
85.317,630.567299,ask
85.312,2.5312,ask
85.3,2.5312,ask
85.261,600.645491,ask
85.259,2.5312,ask
85.218,348.846344,ask
85.209,2.5312,ask
85.207,117.623321,ask
85.204,203.00366,ask
85.2,2.5312,ask
85.191,2.5312,ask
85.173,68.618309,ask
85.136,81.201464,ask
85.135,2.5312,ask
85.127,79.279659,ask
85.126,2.5312,ask
85.123,73.803444,ask
85.104,356.025395,ask
85.099,0.564,ask
85.096,2.5312,ask
85.093,28.209,ask
85.087,2.5312,ask
85.062,2.5312,ask
85.055,117.635178,ask
85.038,22.831566,ask
85.035,11.583,ask
85.022,2.5312,ask
85.009,29.407092,ask
85.006,1.31011,ask
85.005,2.5312,ask
84.99,3.847199,bid
84.981,2.5312,bid
84.972,2.5312,bid
84.967,600.0,bid
84.966,600.0,bid
84.953,11.584,bid
84.94,2.5312,bid
84.931,2.5312,bid
84.93,3.933698,bid
84.922,2.5312,bid
84.906,83.071485,bid
